Date,ticker,net_ret,intraday_drop_pct,open,low,close,next_open
2000-01-04,AAPL,0.011194094163471623,6.524240631529829,0.8108741009382834,0.7579707233743157,0.7678025364875793,0.7771651929164612
2000-01-06,AAPL,0.014789610167017284,10.482987314658017,0.7949564038532123,0.7116212248802185,0.7116212248802185,0.7228574466076525
2000-01-10,AAPL,-0.019541976105548014,7.107825026694704,0.7640563893815714,0.7097485981190481,0.7322210669517517,0.7186442414243535
2000-01-11,AAPL,0.023258061711648216,5.667738168069386,0.7186442414243535,0.6779133674605127,0.6947672963142395,0.7116210042634653
2000-01-12,AAPL,0.08269076553784797,8.94738680240542,0.7116210042634653,0.6479495204448511,0.6530999541282654,0.7077583892619933
2000-01-28,AAPL,-0.007149690256814452,6.9901494003499955,0.8104058206890609,0.753757243073763,0.7612475156784058,0.7565660792482141
2000-01-31,AAPL,0.0014097239043545573,6.435676252534872,0.7565660792482141,0.7078759357513026,0.7771651148796082,0.779037868234564
2000-03-14,AAPL,0.011035215405247944,5.955133750424333,0.9080190948397966,0.8539453432626943,0.855817973613739,0.8661179272738632
2000-03-30,AAPL,0.012419041820797595,6.083250029989197,1.000483357667065,0.9396214535117464,0.9419622421264648,0.9546024728471721
2000-04-04,AAPL,-0.007628477122178618,11.969834659618115,0.9934614841317317,0.8745457870741752,0.9536668658256531,0.947345506823348
2000-04-06,AAPL,0.015475209664733917,5.646004044322374,0.9784796438677157,0.9232346436020733,0.9377487301826477,0.9531983371252448
2000-04-10,AAPL,-0.01299891563805158,5.268156289775512,0.9864381219671282,0.9344710199999735,0.9363435506820679,0.9251084434092001
2000-04-12,AAPL,0.019595788953252362,11.869739083682793,0.8913995290208507,0.7855927307328985,0.8183643221855164,0.8352191810521207
2000-04-19,AAPL,0.020156278695297066,5.101570409852614,0.9452391748111216,0.8970171327666224,0.9073171019554138,0.9265125554293918
2000-04-20,AAPL,-0.03359720562244481,5.35625925087954,0.9265125554293918,0.8768861409686446,0.89046311378479,0.8614365045655448
2000-04-26,AAPL,-0.035002880106063346,5.231910781873279,0.948516131610394,0.8988906138528625,0.9087216258049011,0.8778224733128701
2000-05-03,AAPL,-0.0004569551814438946,6.148167730572279,0.890931338058855,0.8361553850307647,0.8619048595428467,0.8623729125109098
2000-05-10,AAPL,0.019768022697876662,5.105105798630468,0.7795058108665923,0.7397112145153805,0.7439253330230713,0.7593751912248199
2000-05-15,AAPL,0.033807813417137116,7.345332133716871,0.8094695988994819,0.7500113683388492,0.7565662264823914,0.7829006425314979
2000-05-19,AAPL,-0.00365958061218196,5.919468310182439,0.743457584126666,0.69944884803464,0.7041311264038086,0.7022584329115912
