Date,ticker,net_ret,intraday_drop_pct,open,low,close,next_open
2023-08-14,TPET,-0.024963725761355735,9.999998410542805,12.0,10.800000190734863,11.020000457763672,10.800000190734863
2023-08-15,TPET,0.044713145525138574,5.370369569100811,10.800000190734863,10.220000267028809,10.460000038146973,10.979999542236328
2023-08-16,TPET,0.040112737476325086,5.282331037219009,10.979999542236328,10.399999618530273,10.640000343322754,11.119999885559082
2023-08-18,TPET,0.013678177259827881,6.621624887033089,14.800000190734863,13.819999694824219,13.920000076293945,14.180000305175781
2023-08-21,TPET,-0.020384600712702823,10.437238815646822,14.180000305175781,12.699999809265137,13.0,12.800000190734863
2023-08-22,TPET,-0.005,10.937504307366844,12.800000190734863,11.399999618530273,12.0,12.0
2023-08-24,TPET,0.052692346488231755,19.61414519845281,12.4399995803833,10.0,10.399999618530273,11.0
2023-08-25,TPET,0.06642858301353617,6.909092989834872,11.0,10.239999771118164,11.760000228881836,12.600000381469727
2023-08-28,TPET,-0.017259224377184704,9.36508150357802,12.600000381469727,11.420000076293945,11.420000076293945,11.279999732971191
2023-08-30,TPET,-0.005,5.996756579966286,12.34000015258789,11.600000381469727,13.199999809265137,13.199999809265137
2023-09-05,TPET,-0.009687532712704946,12.386702552865179,13.239999771118164,11.600000381469727,12.800000190734863,12.739999771118164
2023-09-07,TPET,-0.008372678162811509,5.929485562990344,12.479999542236328,11.739999771118164,11.859999656677246,11.819999694824219
2023-09-11,TPET,-0.021233751154162695,6.041337309149527,12.579999923706055,11.819999694824219,12.319999694824219,12.119999885559082
2023-09-14,TPET,-0.06531747665655116,6.349207670750462,12.600000381469727,11.800000190734863,12.600000381469727,11.84000015258789
2023-09-18,TPET,0.00520407170268328,5.833331743876139,12.0,11.300000190734863,11.760000228881836,11.880000114440918
2023-09-20,TPET,0.007216434804252522,8.3191813620623,11.779999732971191,10.800000190734863,11.460000038146973,11.600000381469727
2023-09-21,TPET,-0.006814923496630293,5.172416911538982,11.600000381469727,11.0,11.020000457763672,11.0
2023-09-25,TPET,-0.005,7.259529559921726,11.020000457763672,10.220000267028809,11.300000190734863,11.300000190734863
2023-09-26,TPET,-0.022699097866309886,5.8407065156800515,11.300000190734863,10.640000343322754,11.300000190734863,11.100000381469727
2023-09-29,TPET,0.047631614170797726,7.679735277457679,12.239999771118164,11.300000190734863,11.399999618530273,12.0
2023-10-02,TPET,0.04876347577718476,7.000001271565755,12.0,11.15999984741211,11.15999984741211,11.760000228881836
2023-10-04,TPET,-0.0013636398315429689,11.147538343766296,12.199999809265137,10.84000015258789,11.0,11.039999961853027
2023-10-06,TPET,-0.0031481940985044884,7.130126307445382,11.220000267028809,10.420000076293945,10.800000190734863,10.819999694824219
2023-10-11,TPET,0.014522705671186551,13.018868535640337,10.600000381469727,9.220000267028809,9.220000267028809,9.399999618530273
2023-10-17,TPET,0.021200848811800906,10.040988452137764,9.760000228881836,8.779999732971191,9.15999984741211,9.399999618530273
2023-10-18,TPET,0.026707345723113684,14.680842731591193,9.399999618530273,8.020000457763672,8.199999809265137,8.460000038146973
2023-10-19,TPET,-0.018559308883548852,31.205672039971354,8.460000038146973,5.820000171661377,5.900000095367432,5.820000171661377
2023-10-20,TPET,0.0019444375457589808,10.309284600904926,5.820000171661377,5.21999979019165,5.760000228881836,5.800000190734863
2023-10-23,TPET,0.07987085455200005,6.896553141608629,5.800000190734863,5.400000095367432,5.420000076293945,5.880000114440918
2023-10-24,TPET,0.028333301544189452,6.462586854508065,5.880000114440918,5.5,6.0,6.199999809265137
2023-10-25,TPET,0.1189193265740178,8.064516377126521,6.199999809265137,5.699999809265137,6.940000057220459,7.800000190734863
2023-10-26,TPET,-0.0234210352950477,13.3333325182271,7.800000190734863,6.760000228881836,7.599999904632568,7.460000038146973
2023-10-27,TPET,0.06938009200986461,8.84718289594071,7.460000038146973,6.800000190734863,9.680000305175781,10.399999618530273
2023-10-31,TPET,-0.07563199002931752,13.70558314200679,11.819999694824219,10.199999809265137,10.760000228881836,10.0
2023-11-01,TPET,-0.14117887518380523,13.59999656677246,10.0,8.640000343322754,9.84000015258789,8.5
2023-11-02,TPET,-0.03651262356192531,5.88235294117647,8.5,8.0,9.520000457763672,9.220000267028809
2023-11-03,TPET,-0.1069417110538032,13.232106634438958,9.220000267028809,8.0,8.239999771118164,7.400000095367432
2023-11-06,TPET,-0.035303001841675175,12.702703312246177,7.400000095367432,6.460000038146973,6.599999904632568,6.400000095367432
2023-11-08,TPET,0.004493661574342721,5.3892165558151115,6.679999828338623,6.320000171661377,6.320000171661377,6.380000114440918
2023-11-10,TPET,0.04288734607813857,7.479224065721107,7.21999979019165,6.679999828338623,7.099999904632568,7.440000057220459
2023-11-15,TPET,-0.027922614179784415,9.340663263438048,7.28000020980835,6.599999904632568,6.980000019073486,6.820000171661377
2023-11-16,TPET,-0.005,6.158358734932873,6.820000171661377,6.400000095367432,6.420000076293945,6.420000076293945
2023-11-17,TPET,-0.017944971833043104,6.230531006447254,6.420000076293945,6.019999980926514,6.179999828338623,6.099999904632568
2023-11-28,TPET,0.0006179722606675904,5.405406624492354,7.400000095367432,7.0,7.119999885559082,7.159999847412109
2023-11-29,TPET,0.02441173583166078,5.865922978277004,7.159999847412109,6.739999771118164,6.800000190734863,7.0
2023-11-30,TPET,0.04845906739200895,10.85714612688337,7.0,6.239999771118164,6.360000133514404,6.699999809265137
2023-12-06,TPET,0.027679785921928043,7.272727666807574,6.599999904632568,6.119999885559082,6.119999885559082,6.320000171661377
2023-12-07,TPET,0.004771977863882869,6.645570646931444,6.320000171661377,5.900000095367432,6.139999866485596,6.199999809265137
2023-12-11,TPET,0.02393895679218907,6.2500013969838415,6.400000095367432,6.0,6.21999979019165,6.400000095367432
2023-12-18,TPET,0.08029410403492579,8.682633811538674,6.679999828338623,6.099999904632568,6.800000190734863,7.380000114440918
2023-12-19,TPET,0.007499987892806711,13.27913284385806,7.380000114440918,6.400000095367432,6.400000095367432,6.480000019073486
2023-12-20,TPET,-0.014900980750178164,10.18518280045432,6.480000019073486,5.820000171661377,6.059999942779541,6.0
2023-12-26,TPET,0.07500000317891438,7.643312150273555,6.28000020980835,5.800000190734863,6.0,6.480000019073486
2023-12-27,TPET,0.011025702746429299,7.4074076799480775,6.480000019073486,6.0,6.239999771118164,6.340000152587891
2023-12-28,TPET,-0.03357147614701661,6.940063826983628,6.340000152587891,5.900000095367432,6.300000190734863,6.119999885559082
2024-01-03,TPET,-0.014677410423445253,10.909087887808596,6.599999904632568,5.880000114440918,6.199999809265137,6.139999866485596
2024-01-04,TPET,0.061666682561238605,5.53745412286696,6.139999866485596,5.800000190734863,6.0,6.400000095367432
2024-01-05,TPET,-0.005,6.2500013969838415,6.400000095367432,6.0,6.199999809265137,6.199999809265137
2024-01-09,TPET,-0.03592788657502709,12.580641241400972,6.199999809265137,5.420000076293945,5.820000171661377,5.639999866485596
2024-01-10,TPET,0.07500001907348633,11.347515631846871,5.639999866485596,5.0,5.0,5.400000095367432
2024-01-16,TPET,0.006278184369081271,6.785716444862169,5.599999904632568,5.21999979019165,5.320000171661377,5.380000114440918
2024-01-17,TPET,-0.009385960784535168,18.215613349951138,5.380000114440918,4.400000095367432,4.559999942779541,4.539999961853027
2024-01-18,TPET,0.051872099499422654,8.810574861859013,4.539999961853027,4.139999866485596,4.21999979019165,4.460000038146973
2024-01-19,TPET,-0.005,17.040358384817846,4.460000038146973,3.700000047683716,3.9800000190734863,3.9800000190734863
2024-01-23,TPET,-0.01010203585134164,13.18182158076066,4.400000095367432,3.819999933242798,3.9200000762939453,3.9000000953674316
2024-01-30,TPET,-0.022045438382004817,18.59296497463358,3.9800000190734863,3.240000009536743,3.5199999809265137,3.4600000381469727
2024-01-31,TPET,-0.005,7.514450508575765,3.4600000381469727,3.200000047683716,3.2799999713897705,3.2799999713897705
2024-02-01,TPET,-0.005,7.926829046681122,3.2799999713897705,3.0199999809265137,4.800000190734863,4.800000190734863
2024-02-02,TPET,-0.009347822030685717,15.833337472544612,4.800000190734863,4.039999961853027,4.599999904632568,4.579999923706055
2024-02-05,TPET,-0.3677907237212282,12.663754003662275,4.579999923706055,4.0,4.300000190734863,2.740000009536743
2024-02-07,TPET,-0.04123184962974717,10.067112429400499,2.9800000190734863,2.680000066757202,2.759999990463257,2.6600000858306885
2024-02-08,TPET,0.038165512666415956,5.263161668675448,2.6600000858306885,2.5199999809265137,2.7799999713897705,2.9000000953674316
2024-02-09,TPET,0.02530300019967555,10.344833823077964,2.9000000953674316,2.5999999046325684,2.640000104904175,2.7200000286102295
2024-02-15,TPET,-0.034629689152511155,5.7553988301194705,2.7799999713897705,2.619999885559082,2.700000047683716,2.619999885559082
2024-02-20,TPET,-0.012812492724042224,6.870222755762177,2.619999885559082,2.440000057220459,2.559999942779541,2.5399999618530273
2024-02-22,TPET,0.040871514481795594,14.876038105987105,2.4200000762939453,2.059999942779541,2.180000066757202,2.2799999713897705
2024-02-23,TPET,-0.032027000903735274,11.40350849674679,2.2799999713897705,2.0199999809265137,2.2200000286102295,2.1600000858306885
2024-02-27,TPET,-0.032027000903735274,6.194694933404732,2.259999990463257,2.119999885559082,2.2200000286102295,2.1600000858306885
2024-02-28,TPET,0.03383503123630685,9.259261098908716,2.1600000858306885,1.9600000381469727,2.059999942779541,2.140000104904175
2024-02-29,TPET,0.01583337601895229,11.214958737433308,2.140000104904175,1.899999976158142,1.9199999570846558,1.9600000381469727
2024-03-04,TPET,-0.005,13.913040864219683,2.299999952316284,1.9800000190734863,2.0,2.0
2024-03-05,TPET,-0.034999971389770505,6.000000238418579,2.0,1.8799999952316284,2.0,1.940000057220459
2024-03-07,TPET,0.08410894478060414,13.913040864219683,2.299999952316284,1.9800000190734863,2.0199999809265137,2.200000047683716
2024-03-08,TPET,0.05382347048478309,8.181821038900267,2.200000047683716,2.0199999809265137,2.380000114440918,2.5199999809265137
2024-03-11,TPET,-0.06701544656725289,8.730159931562515,2.5199999809265137,2.299999952316284,2.5799999237060547,2.4200000762939453
2024-03-12,TPET,-0.013264454667762736,12.396701705658284,2.4200000762939453,2.119999885559082,2.4200000762939453,2.4000000953674316
2024-03-13,TPET,0.013018000602490185,10.833332505491079,2.4000000953674316,2.140000104904175,2.2200000286102295,2.259999990463257
2024-03-15,TPET,-0.005,9.734514581353325,2.259999990463257,2.0399999618530273,2.200000047683716,2.200000047683716
2024-03-19,TPET,-0.005,6.363640994079741,2.200000047683716,2.059999942779541,2.1600000858306885,2.1600000858306885
2024-03-21,TPET,-0.014900980750178164,6.666660611591367,2.0999999046325684,1.9600000381469727,2.0199999809265137,2.0
2024-03-22,TPET,0.0460203585134164,8.99999737739563,2.0,1.8200000524520874,1.9600000381469727,2.059999942779541
2024-03-25,TPET,0.005638287753851585,9.708734661641204,2.059999942779541,1.8600000143051147,1.8799999952316284,1.899999976158142
2024-03-26,TPET,-0.015526305882884402,5.263159215615413,1.899999976158142,1.7999999523162842,1.899999976158142,1.8799999952316284
2024-03-27,TPET,-0.02909636304658448,14.893615537231566,1.8799999952316284,1.600000023841858,1.659999966621399,1.6200000047683716
2024-04-02,TPET,-0.13251681611031133,34.090908352008555,4.400000095367432,2.9000000953674316,2.9800000190734863,2.5999999046325684
2024-04-03,TPET,-0.1973076993614967,19.23076993614967,2.5999999046325684,2.0999999046325684,2.5999999046325684,2.0999999046325684
2024-04-08,TPET,-0.10023807834335413,21.22905046535578,3.5799999237060547,2.819999933242798,3.359999895095825,3.0399999618530273
2024-04-09,TPET,0.043387050256521086,20.394733333521557,3.0399999618530273,2.4200000762939453,2.4800000190734863,2.5999999046325684
2024-04-10,TPET,0.38844256421651197,6.153840510802654,2.5999999046325684,2.440000057220459,3.6600000858306885,5.099999904632568
2024-04-11,TPET,0.20712122150407655,21.568625984353197,5.099999904632568,4.0,4.619999885559082,5.599999904632568
2024-04-12,TPET,0.1325969106865494,7.142858967489158,5.599999904632568,5.199999809265137,10.319999694824219,11.739999771118164
2024-04-15,TPET,-0.1637301539245438,18.228274543182682,11.739999771118164,9.600000381469727,12.600000381469727,10.600000381469727
2024-04-16,TPET,-0.20786884965578808,13.207552092658274,10.600000381469727,9.199999809265137,9.760000228881836,7.78000020980835
2024-04-17,TPET,-0.15499999298768904,27.76349956297079,7.78000020980835,5.619999885559082,6.800000190734863,5.78000020980835
2024-04-19,TPET,-0.12811557969560297,11.500000953674316,8.0,7.079999923706055,7.960000038146973,6.980000019073486
2024-04-24,TPET,-0.08211441399263228,11.888111771520084,8.579999923706055,7.559999942779541,8.039999961853027,7.420000076293945
2024-04-25,TPET,0.057162166516044124,5.660378328509695,7.420000076293945,7.0,7.400000095367432,7.860000133514404
2024-04-26,TPET,-0.06478261538568189,8.396950547558895,7.860000133514404,7.199999809265137,7.360000133514404,6.920000076293945
2024-04-29,TPET,-0.023018001247509134,11.849713332669989,6.920000076293945,6.099999904632568,6.659999847412109,6.539999961853027
2024-05-07,TPET,-0.027160644329861164,7.310704359462019,7.659999847412109,7.099999904632568,7.21999979019165,7.059999942779541
2024-05-10,TPET,-0.021666651213610204,5.219781641337641,7.28000020980835,6.900000095367432,7.199999809265137,7.079999923706055
2024-05-15,TPET,0.0263589394343681,14.110430659283688,6.519999980926514,5.599999904632568,5.739999771118164,5.920000076293945
2024-05-16,TPET,-0.0014788764910291228,8.108108325802206,5.920000076293945,5.440000057220459,5.679999828338623,5.699999809265137
2024-05-17,TPET,-0.001428574773730121,7.368414272121439,5.699999809265137,5.28000020980835,5.599999904632568,5.619999885559082
2024-05-20,TPET,-0.04084226021499716,5.3380733097267825,5.619999885559082,5.320000171661377,5.579999923706055,5.380000114440918
2024-05-22,TPET,-0.016857696335581786,24.81481720227105,5.400000095367432,4.059999942779541,5.059999942779541,5.0
2024-05-23,TPET,-0.005,10.0,5.0,4.5,4.800000190734863,4.800000190734863
2024-05-28,TPET,-0.005,7.9545465834212585,5.28000020980835,4.860000133514404,5.239999771118164,5.239999771118164
2024-05-29,TPET,-0.016999988555908202,5.725185629801814,5.239999771118164,4.940000057220459,5.0,4.940000057220459
2024-05-31,TPET,0.020531993035336475,6.5306156210876845,4.900000095367432,4.579999923706055,4.699999809265137,4.820000171661377
2024-06-03,TPET,0.012699098239742964,9.958506265115712,4.820000171661377,4.340000152587891,4.519999980926514,4.599999904632568
2024-06-05,TPET,-0.024230751596258298,11.347515631846871,5.639999866485596,5.0,5.199999809265137,5.099999904632568
2024-06-06,TPET,-0.025325183553227628,5.098034449147888,5.099999904632568,4.840000152587891,4.920000076293945,4.820000171661377
2024-06-07,TPET,0.02978267990573966,7.053944823215598,4.820000171661377,4.480000019073486,4.599999904632568,4.760000228881836
2024-06-10,TPET,0.9515217796931429,8.403362943984458,4.760000228881836,4.360000133514404,4.599999904632568,9.0
2024-06-11,TPET,0.033888919059141986,26.222223705715603,9.0,6.639999866485596,7.199999809265137,7.480000019073486
2024-06-12,TPET,-0.06512659875308596,20.855614155102252,7.480000019073486,5.920000076293945,6.320000171661377,5.940000057220459
2024-06-13,TPET,-0.04762291083762545,7.744108311713103,5.940000057220459,5.480000019073486,6.099999904632568,5.840000152587891
2024-06-24,TPET,-0.005,11.82432900474743,5.920000076293945,5.21999979019165,5.699999809265137,5.699999809265137
2024-06-25,TPET,0.017727250149756662,8.07017637788794,5.699999809265137,5.239999771118164,5.28000020980835,5.400000095367432
2024-07-02,TPET,0.0023260002881982803,8.445945837098897,5.920000076293945,5.420000076293945,5.460000038146973,5.5
2024-07-09,TPET,-0.0012962998938330916,7.665498221746233,5.739999771118164,5.300000190734863,5.400000095367432,5.420000076293945
2024-07-16,TPET,-0.005,8.424909064709247,5.460000038146973,5.0,5.139999866485596,5.139999866485596
2024-07-30,TPET,0.010503861641813224,5.905506267780488,5.079999923706055,4.78000020980835,5.159999847412109,5.239999771118164
2024-07-31,TPET,-0.005,8.396938923709326,5.239999771118164,4.800000190734863,5.139999866485596,5.139999866485596
2024-08-05,TPET,-0.11458909702068233,6.374505435801144,5.019999980926514,4.699999809265137,5.840000152587891,5.199999809265137
2024-08-06,TPET,0.018715392671163573,5.769225478877488,5.199999809265137,4.900000095367432,5.059999942779541,5.179999828338623
2024-08-07,TPET,0.04974456016253534,5.019300398858647,5.179999828338623,4.920000076293945,5.480000019073486,5.78000020980835
2024-08-08,TPET,-0.03181989887215219,10.726649479080173,5.78000020980835,5.159999847412109,5.21999979019165,5.079999923706055
2024-08-13,TPET,-0.04740278755977314,12.78688106829035,6.099999904632568,5.320000171661377,5.659999847412109,5.420000076293945
2024-08-15,TPET,-0.016857696335581786,5.617980939372746,5.340000152587891,5.039999961853027,5.059999942779541,5.0
2024-08-16,TPET,-0.009273500354724067,8.80000114440918,5.0,4.559999942779541,4.679999828338623,4.659999847412109
2024-08-23,TPET,0.003264454667762735,6.000003814697266,5.0,4.699999809265137,4.840000152587891,4.880000114440918
2024-08-28,TPET,-0.018452901853442498,10.504201175583855,4.760000228881836,4.260000228881836,4.460000038146973,4.400000095367432
2024-08-30,TPET,0.03540400148253006,8.411217660443162,4.28000020980835,3.9200000762939453,3.9600000381469727,4.119999885559082
2024-09-03,TPET,2.5120811725401308e-05,7.281552442945623,4.119999885559082,3.819999933242798,3.9800000190734863,4.0
2024-09-04,TPET,0.00020832848269481535,6.499999761581421,4.0,3.740000009536743,3.8399999141693115,3.859999895095825
2024-09-06,TPET,0.07102338732840137,12.37113414731564,3.880000114440918,3.4000000953674316,3.4200000762939453,3.680000066757202
2024-09-09,TPET,0.04642859050205776,6.521739271277513,3.680000066757202,3.440000057220459,3.5,3.680000066757202
2024-09-11,TPET,0.02515072487035241,8.095236419279752,4.199999809265137,3.859999895095825,3.9800000190734863,4.099999904632568
2024-09-13,TPET,-0.034999971389770505,11.711711131194118,4.440000057220459,3.9200000762939453,4.0,3.880000114440918
2024-09-17,TPET,-0.010181342349755988,5.0000011920928955,4.0,3.799999952316284,3.859999895095825,3.8399999141693115
2024-09-19,TPET,0.005526305882884401,8.717952417277008,3.9000000953674316,3.559999942779541,3.799999952316284,3.8399999141693115
2024-09-24,TPET,-0.005,5.464482049003094,3.6600000858306885,3.4600000381469727,3.5399999618530273,3.5399999618530273
2024-09-25,TPET,-0.01704818152329224,7.909603796809178,3.5399999618530273,3.259999990463257,3.319999933242798,3.2799999713897705
2024-09-30,TPET,-0.043251393885527685,7.999999182564872,3.5,3.2200000286102295,3.6600000858306885,3.5199999809265137
2024-10-02,TPET,-0.04755321442460307,5.376345326492771,3.7200000286102295,3.5199999809265137,3.759999990463257,3.5999999046325684
2024-10-04,TPET,0.018391790035497877,9.729733212835297,3.700000047683716,3.3399999141693115,3.4200000762939453,3.5
2024-10-08,TPET,-0.035120453808230596,9.999997350904605,3.5999999046325684,3.240000009536743,3.319999933242798,3.2200000286102295
2024-10-09,TPET,0.05382355232781465,9.316768622693642,3.2200000286102295,2.9200000762939453,3.059999942779541,3.240000009536743
2024-10-14,TPET,-0.030974001846660312,5.000002607703171,3.200000047683716,3.0399999618530273,3.0799999237060547,3.0
2024-10-22,TPET,-0.005,6.962026032742867,3.1600000858306885,2.940000057220459,2.9600000381469727,2.9600000381469727
2024-10-23,TPET,-0.040211235089708766,7.432433303208824,2.9600000381469727,2.740000009536743,2.8399999141693115,2.740000009536743
2024-10-28,TPET,-0.0549999531677783,5.035966472172563,2.7799999713897705,2.640000104904175,2.799999952316284,2.6600000858306885
2024-10-31,TPET,-0.03624997089616889,5.426351574634628,2.5799999237060547,2.440000057220459,2.559999942779541,2.4800000190734863
2024-11-01,TPET,0.0437804405277463,12.903223015391266,2.4800000190734863,2.1600000858306885,2.4600000381469727,2.5799999237060547
2024-11-04,TPET,-0.20031250436557468,8.527133144027744,2.5799999237060547,2.359999895095825,2.559999942779541,2.059999942779541
2024-11-05,TPET,-0.005,6.796115999206506,2.059999942779541,1.9199999570846558,1.940000057220459,1.940000057220459
2024-11-15,TPET,-0.049908274067364485,16.959068689645942,1.7100000381469727,1.4199999570846558,1.5809999704360962,1.5099999904632568
2024-11-18,TPET,-0.02658271345216813,12.582777431202425,1.5099999904632568,1.3200000524520874,1.3899999856948853,1.3600000143051147
2024-11-19,TPET,0.010037579158775026,5.882356034843122,1.3600000143051147,1.2799999713897705,1.3300000429153442,1.350000023841858
2024-11-20,TPET,-0.005,11.555556693685379,1.350000023841858,1.194000005722046,1.2300000190734863,1.2300000190734863
2024-11-21,TPET,0.003547000709448131,8.943090455232165,1.2300000190734863,1.1200000047683716,1.1699999570846558,1.1799999475479126
2024-11-25,TPET,0.003474669590729235,13.602945591390705,1.3600000143051147,1.1749999523162842,1.1799999475479126,1.190000057220459
2024-11-27,TPET,-0.021260146842582102,10.0,1.2999999523162842,1.1699999570846558,1.2300000190734863,1.2100000381469727
2024-11-29,TPET,-0.005,6.611573586217279,1.2100000381469727,1.1299999952316284,1.149999976158142,1.149999976158142
2024-12-02,TPET,0.004615375798129148,12.173912051945397,1.149999976158142,1.0099999904632568,1.0399999618530273,1.0499999523162842
2024-12-03,TPET,-0.012035205078914753,14.095233240365221,1.0499999523162842,0.9020000100135803,0.9950000047683716,0.9879999756813049
2024-12-05,TPET,-0.005,8.849559669366176,1.1299999952316284,1.0299999713897705,1.059999942779541,1.059999942779541
2024-12-10,TPET,-0.014900980750178164,9.259261098908716,1.0800000429153442,0.9800000190734863,1.0099999904632568,1.0
2024-12-12,TPET,-0.025021068263459817,5.612245518582295,0.9800000190734863,0.925000011920929,0.9490000009536743,0.9300000071525574
2024-12-16,TPET,-0.03909087676400963,7.526880893449264,0.9300000071525574,0.8600000143051147,0.8799999952316284,0.8500000238418579
2024-12-17,TPET,-0.0037937429071191386,7.058823611909541,0.8500000238418579,0.7900000214576721,0.8289999961853027,0.8299999833106995
2024-12-19,TPET,-0.07982994024776394,53.33333412806193,3.0,1.399999976158142,1.4700000286102295,1.3600000143051147
2024-12-20,TPET,-0.0860811101069608,22.79412196530186,1.3600000143051147,1.0499999523162842,1.1100000143051147,1.0199999809265137
2024-12-27,TPET,0.03460392300071266,8.98148690844738,1.0800000429153442,0.9829999804496765,1.0099999904632568,1.0499999523162842
