Date,open,low,close,next_open,intraday_drop_pct,overnight_ret,net_ret,equity
2000-01-03,0.7855927716874216,0.761715825894181,0.8384961485862732,0.8108739120933899,3.03935405896797,-0.03294259197189532,-0.03394259197189532,0.9660574080281047
2000-01-04,0.8108739120933899,0.7579705468501174,0.767802357673645,0.7771653118392062,6.524240631529832,0.012194484781122464,0.011194484781122463,0.976871922979966
2000-01-06,0.7949564038532123,0.7116212248802185,0.7116212248802185,0.7228572153776408,10.482987314658017,0.015789285232904012,0.014789285232904011,0.991319160484932
2000-01-10,0.764056327185451,0.709748540343719,0.7322210073471069,0.7186443030774206,7.107825026694721,-0.01854181201229916,-0.01954181201229916,0.9719469878065452
2000-01-11,0.7186443030774206,0.6779134256192453,0.6947673559188843,0.7116210692089869,5.667738168069396,0.02425806731781792,0.023258067317817918,0.9945525962783003
2000-01-12,0.7116210692089869,0.6479495795794457,0.6531000137329102,0.7077585638885455,8.947386802405425,0.08369093401671304,0.08269093401671304,1.0767930793932998
2000-01-13,0.7077585638885455,0.6928946322734421,0.7247299551963806,0.7490749957323325,2.1001415416916336,0.03359187841125607,0.03259187841125607,1.1118877885109681
2000-01-19,0.7912106010078889,0.774356618763605,0.7982335686683655,0.8651819417949062,2.1301512167322274,0.08387065610160412,0.08287065610160411,1.2040306590562337
2000-01-20,0.8651819417949062,0.8502005934715271,0.8502005934715271,0.8558183665309629,1.7315835663766574,0.006607585436393746,0.005607585436393746,1.210782363844929
2000-01-21,0.8558183665309629,0.8253874092691262,0.833814799785614,0.8122784256442783,3.5557728662902766,-0.025828726171414813,-0.026828726171414814,1.178298615352155
2000-01-24,0.8122784256442783,0.7874652170397165,0.7958926558494568,0.7865288007276031,3.0547664225946445,-0.011765223680647764,-0.012765223680647763,1.1632573699645872
2000-01-25,0.7865288007276031,0.7668659807586484,0.8408365845680237,0.8239829948528745,2.499949137369793,-0.020043834943037863,-0.021043834943037864,1.13877797387478
2000-01-27,0.8150873470886757,0.8015104222739848,0.8239828944206238,0.8104060110500805,1.665701824863905,-0.016477142259233146,-0.017477142259233146,1.1188753892236893
2000-01-28,0.8104060110500805,0.753757420128263,0.7612476944923401,0.7565661952978193,6.990149400349995,-0.0061497712615638965,-0.0071497712615638965,1.1108756861205467
2000-01-31,0.7565661952978193,0.7078760443323309,0.7771652340888977,0.7790374972291406,6.4356762525348845,0.002409092761898753,0.001409092761898753,1.1124410130092286
2000-02-01,0.7790374972291406,0.7490747665971953,0.7509472966194153,0.7546935062688737,3.846121751329808,0.004988645230261717,0.003988645230261717,1.1168781455497154
2000-02-02,0.7546935062688737,0.7266024481294054,0.7401794195175171,0.7514157120785117,3.7221809789178515,0.015180498490918454,0.014180498490918455,1.132716034407223
2000-02-07,0.809001554969668,0.7935519989875883,0.8544138073921204,0.853945783626213,1.909706586739366,-0.0005477717727150267,-0.0015477717727150268,1.1309628485026657
2000-02-08,0.853945783626213,0.8333467391298859,0.860500693321228,0.8548819178443267,2.4122192405301064,-0.006529658279779983,-0.007529658279779983,1.122447084726314
2000-02-10,0.845519115894378,0.823982908865512,0.8502005934715271,0.851136673474271,2.5470987732885684,0.001101010761380127,0.00010101076138012703,1.122560463960951
2000-02-11,0.851136673474271,0.8108739624726858,0.8146191239356995,0.8188321544836265,4.730463655999694,0.0051717795766596025,0.0041717795766596025,1.1272435387780688
2000-02-16,0.8820358299783922,0.8399005358927782,0.8548818826675415,0.86284138245478,4.7770501666180865,0.009310642731604053,0.008310642731604052,1.1366116571003624
2000-02-17,0.86284138245478,0.8473918740547381,0.860500693321228,0.8586278012897839,1.7905386452476473,-0.0021765142619646705,-0.0031765142619646705,1.1330011939612679
2000-02-18,0.8586278012897839,0.8305367898770107,0.8333464860916138,0.8249191527938348,3.2716168018990723,-0.010112640346397942,-0.011112640346397942,1.120410559180737
2000-02-22,0.8249191527938348,0.7991696281814087,0.8525412082672119,0.8482105150269251,3.1214603910234877,-0.005079746525201886,-0.006079746525201886,1.1135987469767583
2000-02-23,0.8482105150269251,0.8314731507046983,0.8707996010780334,0.8787587626697413,1.9732559341940639,0.009140061136746676,0.008140061136746677,1.1226635088589536
2000-02-24,0.8787587626697413,0.8370915792921811,0.8629577159881592,0.8600322286844738,4.741595207650826,-0.0033900702774705828,-0.004390070277470582,1.117734937157111
2000-02-25,0.8600322286844738,0.8249190538553648,0.8267915844917297,0.8249191974538324,4.082774302867579,-0.0022646421093514553,-0.0032646421093514553,1.1140859326141748
2000-02-28,0.8249191974538324,0.8118103805818483,0.8483279347419739,0.8506686335713337,1.5891031403372953,0.0027591910315575975,0.0017591910315575975,1.1160458225952141
2000-03-02,0.9513259225717647,0.904040191043895,0.9138720035552979,0.9354070924537752,4.970508046289749,0.023564666402623037,0.022564666402623036,1.1412290242721161
2000-03-03,0.9354070924537752,0.8988903994412285,0.95881587266922,0.9438346166470855,3.903828964644205,-0.015624747617526007,-0.016624747617526008,1.1222563797697969
2000-03-07,0.9471118020975732,0.9073171944471402,0.9204260110855103,0.9204260118304515,4.20168005110903,8.093439460090009e-10,-0.000999999190656054,1.1211341242983184
2000-03-08,0.9204260118304515,0.8881225279930401,0.9138720035552979,0.9054447506594442,3.509623089983015,-0.009221480538925096,-0.010221480538925097,1.1096744736652782
2000-03-09,0.9054447506594442,0.8857819238588471,0.9157447218894958,0.9115312900488055,2.171620829020924,-0.004601098690469745,-0.005601098690469745,1.1034590774239839
2000-03-13,0.9148080361422832,0.8951444172000225,0.908721387386322,0.9080192845605921,2.149480346191713,-0.0007726271610590236,-0.0017726271610590235,1.101503055892225
2000-03-14,0.9080192845605921,0.8539455216853628,0.8558181524276733,0.8661182236949283,5.955133750424331,0.012035350311321469,0.011035350311321468,1.1136585279829867
2000-03-16,0.8787588979327207,0.8576907991102631,0.9105942249298096,0.8998270812121208,2.397483413484655,-0.011824304858202538,-0.012824304858202538,1.0993766315121958
2000-03-24,1.066963595987685,1.014996491396403,1.0388734340667725,1.030914969381886,4.87056023154908,-0.007660668204530252,-0.008660668204530252,1.0898552952748546
2000-03-29,1.0440240032347186,1.0024733770546308,1.0182744264602661,1.000483357667065,3.979853533189917,-0.017471781997949694,-0.018471781997949695,1.0697237258512262
2000-03-30,1.000483357667065,0.9396214535117464,0.9419622421264648,0.9546030321377836,6.083250029989197,0.013419635571360491,0.012419635571360492,1.0830093046883362
2000-04-03,1.0149961919175159,0.9695839085606875,0.9986103773117065,0.9934614841317317,4.474133372957402,-0.005156058155369663,-0.006156058155369663,1.0763422364258683
2000-04-04,0.9934614841317317,0.8745457870741752,0.9536668658256531,0.9473456224608519,11.969834659618115,-0.006628355866520013,-0.007628355866520013,1.0681315148122459
2000-04-05,0.9473456224608519,0.9288532459670331,0.9766070246696472,0.9784798304483946,1.952020050061816,0.001917665684803858,0.000917665684803858,1.0691117024502466
2000-04-06,0.9784798304483946,0.9232348196483996,0.937748908996582,0.953198106849893,5.646004044322367,0.016474770277090572,0.015474770277090572,1.0856559604462133
